1631246404,44.007,76.007
1631246704,44.007,76.007
1631247004,44.007,76.007
1631247304,42.932,74.932
1631247603,42.932,74.932
1631247903,42.932,74.932
1631248203,41.856,73.856
1631248503,41.856,73.856
1631248803,42.932,74.932
1631249103,42.932,74.932
1631249403,41.856,73.856
1631249703,42.394,74.394
1631250003,42.394,74.394
1631250304,41.318,73.318
1631250604,41.856,73.856
1631250904,42.932,74.932
1631251204,42.394,74.394
1631251503,41.856,73.856
1631251803,42.394,74.394
1631252103,41.856,73.856
1631252403,42.932,74.932
1631252703,41.856,73.856
1631253004,42.932,74.932
1631253304,41.318,73.318
1631253604,41.856,73.856
1631253904,41.856,73.856
1631254204,41.856,73.856
1631254504,42.932,74.932
1631254804,41.318,73.318
1631255103,42.394,74.394
1631255403,41.856,73.856
1631255703,42.932,74.932
1631256003,41.856,73.856
1631256303,41.856,73.856
1631256603,42.394,74.394
1631256903,41.856,73.856
1631257203,41.856,73.856
1631257503,42.394,74.394
1631257804,42.932,74.932
1631258104,42.394,74.394
1631258404,42.394,74.394
1631258704,41.856,73.856
1631259004,40.78,72.78
1631259304,41.856,73.856
1631259604,41.856,73.856
1631259904,40.78,72.78
1631260203,41.856,73.856
1631260503,41.856,73.856
1631260803,41.856,73.856
1631261103,41.856,73.856
1631261403,41.318,73.318
1631261703,41.856,73.856
1631262003,41.856,73.856
1631262304,41.856,73.856
1631262604,41.318,73.318
1631262904,41.856,73.856
1631263204,41.318,73.318
1631263504,42.932,74.932
1631263804,41.856,73.856
1631264104,41.856,73.856
1631264404,41.856,73.856
1631264704,41.318,73.318
1631265004,41.856,73.856
1631265304,41.318,73.318
1631265603,41.318,73.318
1631265904,41.318,73.318
1631266203,40.78,72.78
1631266804,40.78,72.78
1631267103,41.318,73.318
1631267403,40.78,72.78
1631267703,40.242,72.242
1631268003,40.78,72.78
1631268303,41.856,73.856
1631268603,40.78,72.78
1631268903,40.78,72.78
1631269203,40.78,72.78
1631269503,41.318,73.318
1631269803,41.856,73.856
1631270103,40.78,72.78
1631270404,40.78,72.78
1631270704,40.78,72.78
1631271004,41.318,73.318
1631271304,40.78,72.78
1631271604,40.78,72.78
1631271904,40.78,72.78
1631272204,40.78,72.78
1631272504,40.78,72.78
1631272804,41.318,73.318
1631273104,41.318,73.318
1631273404,40.78,72.78
1631273704,41.318,73.318
1631274003,41.856,73.856
1631274304,41.318,73.318
1631274603,41.318,73.318
1631274903,41.856,73.856
1631275203,41.856,73.856
1631275503,42.394,74.394
1631275803,41.318,73.318
1631276103,41.856,73.856
1631276403,41.856,73.856
1631276703,41.856,73.856
1631277003,41.856,73.856
1631277303,42.932,74.932
1631277603,42.932,74.932
1631277903,42.932,74.932
1631278204,42.932,74.932
1631278504,41.856,73.856
1631278804,42.394,74.394
1631279104,42.932,74.932
1631279404,42.932,74.932
1631279704,42.932,74.932
1631280004,42.932,74.932
1631280304,43.47,75.47
1631280604,42.932,74.932
1631280903,43.47,75.47
1631281203,44.007,76.007
1631281503,44.007,76.007
1631281804,44.007,76.007
1631282103,45.084,77.084
1631282403,45.084,77.084
1631282704,44.007,76.007
1631283004,42.932,74.932
1631283304,42.932,74.932
1631283603,43.47,75.47
1631283903,45.084,77.084
1631284203,45.084,77.084
1631284503,45.084,77.084
1631284804,45.622,77.622
1631285104,45.622,77.622
1631285403,45.084,77.084
1631285703,46.16,78.16
1631286004,46.16,78.16
1631286303,46.16,78.16
1631286603,47.774,79.774
1631286903,46.698,78.698
1631287203,47.236,79.236
1631287503,47.236,79.236
1631287804,47.774,79.774
1631288103,47.236,79.236
1631288403,47.774,79.774
1631288703,48.312,80.312
1631289004,47.236,79.236
1631289303,47.774,79.774
1631289604,48.312,80.312
1631289903,47.236,79.236
1631290203,47.774,79.774
1631290503,48.312,80.312
1631290803,48.312,80.312
1631291103,48.312,80.312
1631291404,48.85,80.85
1631291703,49.388,81.388
1631292003,49.388,81.388
1631292303,49.388,81.388
1631292604,49.925,81.925
1631292903,50.464,82.464
1631293204,49.388,81.388
1631293503,47.774,79.774
1631293803,48.312,80.312
1631294104,48.312,80.312
1631294403,47.774,79.774
1631294703,46.698,78.698
1631295003,45.622,77.622
1631295303,45.084,77.084
1631295603,46.16,78.16
1631295904,47.236,79.236
1631296204,48.312,80.312
1631296504,49.388,81.388
1631296803,48.85,80.85
1631297104,49.388,81.388
1631297403,49.925,81.925
1631297703,50.464,82.464
1631298003,48.312,80.312
1631298303,50.464,82.464
1631298603,52.615,84.615
1631298903,53.692,85.692
1631299203,52.078,84.078
1631299503,53.692,85.692
1631299803,57.996,89.996
1631300104,52.615,84.615
1631300403,49.925,81.925
1631300703,48.312,80.312
1631301003,47.774,79.774
1631301303,47.236,79.236
1631301603,49.388,81.388
1631301903,50.464,82.464
1631302203,54.23,86.23
1631302503,51.54,83.54
1631302803,49.388,81.388
1631303103,49.388,81.388
1631303403,55.306,87.306
1631303703,55.843,87.843
1631304004,52.078,84.078
1631304303,49.388,81.388
1631304604,48.85,80.85
1631304903,51.54,83.54
1631305203,51.54,83.54
1631305503,49.925,81.925
1631305803,50.464,82.464
1631306103,51.54,83.54
1631306403,50.464,82.464
1631306704,48.85,80.85
1631307003,48.312,80.312
1631307303,46.698,78.698
1631307604,47.236,79.236
1631307904,46.16,78.16
1631308203,46.16,78.16
1631308504,45.084,77.084
1631308803,45.622,77.622
1631309103,45.084,77.084
1631309403,45.084,77.084
1631309703,45.622,77.622
1631310003,45.084,77.084
1631310304,45.084,77.084
1631310603,44.546,76.546
1631310903,45.084,77.084
1631311203,44.007,76.007
1631311504,44.007,76.007
1631311804,43.47,75.47
1631312104,43.47,75.47
1631312404,43.47,75.47
1631312704,43.47,75.47
1631313004,43.47,75.47
1631313304,42.932,74.932
1631313604,42.932,74.932
1631313904,42.932,74.932
1631314204,42.394,74.394
1631314504,42.394,74.394
1631314804,42.394,74.394
1631315104,42.394,74.394
1631315403,41.856,73.856
1631315703,41.856,73.856
1631316003,41.318,73.318
1631316303,41.856,73.856
1631316603,42.394,74.394
1631316903,41.318,73.318
1631317203,40.78,72.78
1631317503,40.78,72.78
1631317803,40.78,72.78
1631318103,39.704,71.704
1631318403,40.78,72.78
1631318703,40.242,72.242
1631319003,40.78,72.78
1631319303,40.78,72.78
1631319603,40.242,72.242
1631319903,40.78,72.78
1631320203,40.78,72.78
1631320503,40.78,72.78
1631320803,40.242,72.242
1631321104,40.78,72.78
1631321404,40.242,72.242
1631321704,40.242,72.242
1631322004,40.78,72.78
1631322304,40.78,72.78
1631322604,40.242,72.242
1631322904,40.242,72.242
1631323204,39.704,71.704
1631323504,39.704,71.704
1631323804,39.166,71.166
1631324104,39.166,71.166
1631324404,38.628,70.628
1631324704,39.166,71.166
1631325003,39.166,71.166
1631325303,39.704,71.704
1631325603,38.628,70.628
1631325903,38.628,70.628
1631326203,39.166,71.166
1631326503,38.628,70.628
1631326803,39.166,71.166
1631327103,38.628,70.628
1631327403,38.628,70.628
1631327703,38.628,70.628
1631328003,38.089,70.089
1631328303,39.166,71.166
1631328603,38.628,70.628
1631328903,38.628,70.628
1631329203,38.089,70.089
1631329503,38.089,70.089
1631329803,37.552,69.552
1631330103,38.089,70.089
1631330403,37.552,69.552
1631330703,37.552,69.552
1631331004,37.014,69.014
1631331304,37.552,69.552
1631331604,37.014,69.014
1631331904,36.476,68.476
1631332204,37.552,69.552
1631332504,37.552,69.552
