1628481603,45.084,77.084
1628481904,45.084,77.084
1628482203,46.16,78.16
1628482503,45.622,77.622
1628482803,45.084,77.084
1628483103,45.084,77.084
1628483403,45.084,77.084
1628483704,46.16,78.16
1628484004,45.084,77.084
1628484304,45.084,77.084
1628484603,45.622,77.622
1628484903,45.622,77.622
1628485203,46.16,78.16
1628485504,45.084,77.084
1628485804,45.084,77.084
1628486104,45.622,77.622
1628486404,45.084,77.084
1628486704,45.084,77.084
1628487004,45.084,77.084
1628487304,45.084,77.084
1628487604,45.084,77.084
1628487903,45.622,77.622
1628488203,45.622,77.622
1628488503,45.084,77.084
1628488803,45.622,77.622
1628489103,45.084,77.084
1628489403,45.084,77.084
1628489703,45.084,77.084
1628490003,45.084,77.084
1628490303,46.16,78.16
1628490604,45.622,77.622
1628490903,45.622,77.622
1628491204,45.084,77.084
1628491504,45.084,77.084
1628491804,45.084,77.084
1628492104,45.084,77.084
1628492404,45.084,77.084
1628492704,45.084,77.084
1628493004,45.622,77.622
1628493304,45.084,77.084
1628493604,45.084,77.084
1628493904,45.084,77.084
1628494204,45.084,77.084
1628494504,45.084,77.084
1628494804,45.084,77.084
1628495104,45.084,77.084
1628495404,45.622,77.622
1628495703,45.084,77.084
1628496003,45.084,77.084
1628496303,45.084,77.084
1628496603,45.084,77.084
1628496904,45.084,77.084
1628497203,45.084,77.084
1628497503,45.084,77.084
1628497804,45.084,77.084
1628498103,45.084,77.084
1628498404,44.546,76.546
1628498704,45.084,77.084
1628499004,45.084,77.084
1628499304,44.546,76.546
1628499604,44.546,76.546
1628499904,45.084,77.084
1628500204,45.084,77.084
1628500504,44.007,76.007
1628500804,45.084,77.084
1628501104,45.084,77.084
1628501404,45.084,77.084
1628501704,44.546,76.546
1628502004,44.546,76.546
1628502304,45.084,77.084
1628502604,44.546,76.546
1628502904,45.084,77.084
1628503203,44.546,76.546
1628503503,44.007,76.007
1628503803,44.007,76.007
1628504103,45.084,77.084
1628504403,44.546,76.546
1628504703,45.084,77.084
1628505003,45.084,77.084
1628505303,45.084,77.084
1628505603,45.084,77.084
1628505903,45.084,77.084
1628506203,45.084,77.084
1628506503,45.084,77.084
1628506804,44.007,76.007
1628507103,44.546,76.546
1628507403,45.084,77.084
1628507703,44.546,76.546
1628508004,44.546,76.546
1628508303,45.084,77.084
1628508604,45.084,77.084
1628508904,45.084,77.084
1628509204,45.084,77.084
1628509504,45.084,77.084
1628509804,45.084,77.084
1628510103,45.084,77.084
1628510404,45.084,77.084
1628510704,45.622,77.622
1628511004,45.084,77.084
1628511304,46.16,78.16
1628511604,45.084,77.084
1628511904,45.084,77.084
1628512204,45.622,77.622
1628512504,45.622,77.622
1628512804,46.16,78.16
1628513104,45.622,77.622
1628513404,45.084,77.084
1628513704,45.622,77.622
1628514004,45.084,77.084
1628514304,45.622,77.622
1628514603,46.16,78.16
1628514903,45.622,77.622
1628515204,45.622,77.622
1628515504,45.084,77.084
1628515804,45.622,77.622
