1630690204,47.236,79.236
1630690503,48.312,80.312
1630690803,46.16,78.16
1630693504,56.382,88.382
1630693803,53.154,85.154
1630694103,54.768,86.768
1630694403,53.154,85.154
1630694703,52.078,84.078
1630695003,53.692,85.692
1630695303,52.615,84.615
1630695603,53.154,85.154
1630695903,52.615,84.615
1630696203,52.615,84.615
1630696503,50.464,82.464
1630696803,50.464,82.464
1630697103,48.85,80.85
1630697403,47.774,79.774
1630697703,47.236,79.236
1630698003,46.16,78.16
1630698303,47.236,79.236
1630698603,46.698,78.698
1630698903,47.774,79.774
1630699203,49.388,81.388
1630699503,51.54,83.54
1630699803,53.692,85.692
1630700103,54.23,86.23
1630700403,52.615,84.615
1630700703,52.615,84.615
1630701003,54.768,86.768
1630701303,50.464,82.464
1630701603,48.85,80.85
1630701903,47.236,79.236
1630702203,47.236,79.236
1630702503,45.622,77.622
1630702803,47.236,79.236
1630703103,45.622,77.622
1630703403,45.084,77.084
1630703703,45.084,77.084
1630704003,45.084,77.084
1630704303,44.546,76.546
1630704604,45.084,77.084
1630704903,44.007,76.007
1630705203,44.007,76.007
1630705503,43.47,75.47
1630705803,44.007,76.007
1630706103,44.546,76.546
1630706404,44.007,76.007
1630706703,42.932,74.932
1630707004,43.47,75.47
1630707303,42.932,74.932
1630707604,43.47,75.47
1630707904,42.932,74.932
1630708204,42.932,74.932
1630708504,41.856,73.856
1630708804,42.932,74.932
1630709104,42.394,74.394
1630709404,41.856,73.856
1630709704,41.856,73.856
1630710004,41.856,73.856
1630710304,41.856,73.856
1630710604,40.78,72.78
1630710904,40.78,72.78
1630711203,41.856,73.856
1630711503,40.78,72.78
1630711804,41.318,73.318
1630712103,41.318,73.318
1630712404,40.78,72.78
1630712703,40.78,72.78
1630713003,40.242,72.242
1630713303,39.704,71.704
1630713604,39.704,71.704
1630713904,39.704,71.704
1630714204,39.704,71.704
1630714503,39.704,71.704
1630714803,39.704,71.704
1630715103,39.704,71.704
1630715403,39.166,71.166
1630715703,39.166,71.166
1630716004,39.704,71.704
1630716304,39.166,71.166
1630716604,39.166,71.166
1630716904,39.166,71.166
1630717204,39.166,71.166
1630717504,39.704,71.704
1630717804,38.628,70.628
1630718104,38.628,70.628
1630718404,38.628,70.628
1630718704,38.628,70.628
1630719004,38.628,70.628
1630719304,37.552,69.552
1630719604,38.089,70.089
1630719904,38.628,70.628
1630720204,38.628,70.628
1630720504,38.628,70.628
1630720803,38.628,70.628
1630721103,38.628,70.628
1630721403,38.628,70.628
1630721703,38.628,70.628
1630722003,38.628,70.628
1630722303,38.089,70.089
1630722603,38.089,70.089
1630722903,37.552,69.552
1630723203,37.552,69.552
1630723503,38.089,70.089
1630723803,38.628,70.628
1630724104,38.628,70.628
1630724403,37.014,69.014
1630724703,37.014,69.014
1630725003,37.014,69.014
1630725303,37.552,69.552
1630725603,37.552,69.552
1630725903,37.014,69.014
1630726204,37.552,69.552
1630726504,37.552,69.552
1630726804,37.552,69.552
1630727104,37.552,69.552
1630727404,38.089,70.089
1630727704,37.552,69.552
